Ano,Rodada,home_team,away_team,placar_casa,placar_visitante,resultado,FS_h,FT_h,FD_h,FF_h,RB_h,FC_h,CA_h,FinC_h,Finalizacoes_h,FS_a,FT_a,FD_a,FF_a,RB_a,FC_a,CA_a,FinC_a,Finalizacoes_a,Proporcao_C_h,Proporcao_Tot_h,Proporcao_C_a,Proporcao_Tot_a,resultado_v
2015,15,Coritiba,Corinthians,1.0,1.0,2,14.0,0.0,3.0,4.0,15.0,7.0,3.0,3.0,7.0,7.0,0.0,2.0,4.0,17.0,17.0,3.0,2.0,6.0,0.3333333333333333,0.14285714285714285,0.5,0.16666666666666666,[0 1 0]
2015,15,Goiás,Flamengo,0.0,1.0,3,6.0,1.0,3.0,7.0,17.0,12.0,2.0,4.0,11.0,12.0,0.0,1.0,5.0,9.0,6.0,1.0,1.0,6.0,0.0,0.0,1.0,0.16666666666666666,[0 0 1]
2015,15,São Paulo,Cruzeiro,1.0,0.0,1,13.0,0.0,3.0,2.0,21.0,15.0,0.0,3.0,5.0,15.0,0.0,1.0,4.0,22.0,13.0,1.0,1.0,5.0,0.3333333333333333,0.2,0.0,0.0,[1 0 0]
2015,15,Ponte Preta,Internacional,0.0,0.0,2,18.0,0.0,10.0,6.0,16.0,11.0,2.0,10.0,16.0,11.0,0.0,8.0,2.0,11.0,19.0,2.0,8.0,10.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,15,Avaí,Atlético-PR,1.0,2.0,3,15.0,1.0,2.0,6.0,15.0,5.0,3.0,3.0,9.0,4.0,1.0,6.0,5.0,10.0,17.0,3.0,7.0,12.0,0.3333333333333333,0.1111111111111111,0.2857142857142857,0.16666666666666666,[0 0 1]
2015,15,Vasco,Palmeiras,1.0,4.0,3,19.0,1.0,1.0,4.0,12.0,13.0,3.0,2.0,6.0,11.0,1.0,3.0,2.0,10.0,21.0,1.0,4.0,6.0,0.5,0.16666666666666666,1.0,0.6666666666666666,[0 0 1]
2015,15,Grêmio,Sport,1.0,1.0,2,7.0,1.0,5.0,6.0,8.0,6.0,0.0,6.0,12.0,6.0,0.0,1.0,2.0,5.0,8.0,0.0,1.0,3.0,0.16666666666666666,0.08333333333333333,1.0,0.3333333333333333,[0 1 0]
2015,15,Atlético-MG,Figueirense,1.0,0.0,1,17.0,2.0,5.0,6.0,16.0,16.0,2.0,7.0,13.0,15.0,0.0,4.0,1.0,20.0,19.0,4.0,4.0,5.0,0.14285714285714285,0.07692307692307693,0.0,0.0,[1 0 0]
2015,16,Palmeiras,Atlético-PR,0.0,1.0,3,17.0,0.0,3.0,5.0,21.0,14.0,1.0,3.0,8.0,11.0,0.0,4.0,1.0,17.0,17.0,2.0,4.0,5.0,0.0,0.0,0.25,0.2,[0 0 1]
2015,16,Coritiba,Goiás,1.0,1.0,2,17.0,0.0,4.0,7.0,17.0,11.0,4.0,4.0,11.0,10.0,0.0,3.0,5.0,17.0,19.0,4.0,3.0,8.0,0.25,0.09090909090909091,0.3333333333333333,0.125,[0 1 0]
2015,16,Flamengo,Santos,2.0,2.0,2,13.0,0.0,6.0,8.0,18.0,18.0,4.0,6.0,14.0,17.0,0.0,2.0,3.0,13.0,13.0,2.0,2.0,5.0,0.3333333333333333,0.14285714285714285,1.0,0.4,[0 1 0]
2015,16,Internacional,Chapecoense,0.0,0.0,2,12.0,0.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,0.0,2.0,6.0,11.0,12.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,16,Figueirense,Ponte Preta,3.0,1.0,1,12.0,0.0,2.0,5.0,12.0,19.0,2.0,3.0,8.0,19.0,1.0,3.0,7.0,14.0,14.0,3.0,4.0,11.0,1.0,0.375,0.25,0.09090909090909091,[1 0 0]
2015,16,Joinville,Avaí,2.0,0.0,1,7.0,0.0,2.0,0.0,22.0,23.0,2.0,2.0,2.0,21.0,0.0,5.0,2.0,18.0,8.0,1.0,5.0,7.0,1.0,1.0,0.0,0.0,[1 0 0]
2015,16,Fluminense,Grêmio,1.0,0.0,1,12.0,0.0,2.0,4.0,18.0,16.0,3.0,2.0,6.0,16.0,0.0,2.0,7.0,16.0,12.0,1.0,2.0,9.0,0.5,0.16666666666666666,0.0,0.0,[1 0 0]
2015,16,Sport,Cruzeiro,0.0,0.0,2,17.0,0.0,1.0,1.0,14.0,14.0,1.0,1.0,2.0,13.0,0.0,4.0,3.0,11.0,17.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,16,Corinthians,Vasco,3.0,0.0,1,15.0,0.0,8.0,6.0,28.0,7.0,0.0,8.0,14.0,7.0,0.0,2.0,5.0,22.0,15.0,3.0,2.0,7.0,0.375,0.21428571428571427,0.0,0.0,[1 0 0]
2015,16,Atlético-MG,São Paulo,3.0,1.0,1,6.0,0.0,9.0,3.0,31.0,6.0,0.0,9.0,12.0,6.0,1.0,6.0,5.0,16.0,6.0,1.0,7.0,12.0,0.3333333333333333,0.25,0.14285714285714285,0.08333333333333333,[1 0 0]
2015,17,Atlético-PR,Sport,1.0,1.0,2,6.0,0.0,5.0,7.0,10.0,6.0,0.0,5.0,12.0,5.0,0.0,4.0,5.0,19.0,10.0,0.0,4.0,9.0,0.2,0.08333333333333333,0.25,0.1111111111111111,[0 1 0]
2015,17,Vasco,Joinville,0.0,0.0,2,20.0,0.0,5.0,7.0,18.0,18.0,2.0,5.0,12.0,18.0,0.0,3.0,6.0,11.0,20.0,4.0,3.0,9.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,17,São Paulo,Corinthians,1.0,1.0,2,16.0,2.0,4.0,4.0,17.0,11.0,4.0,6.0,10.0,10.0,0.0,2.0,4.0,19.0,16.0,1.0,2.0,6.0,0.16666666666666666,0.1,0.5,0.16666666666666666,[0 1 0]
2015,17,Ponte Preta,Flamengo,1.0,0.0,1,13.0,0.0,3.0,4.0,15.0,17.0,2.0,3.0,7.0,17.0,2.0,3.0,7.0,15.0,15.0,4.0,5.0,12.0,0.3333333333333333,0.14285714285714285,0.0,0.0,[1 0 0]
2015,17,Cruzeiro,Palmeiras,2.0,1.0,1,13.0,0.0,5.0,4.0,12.0,20.0,4.0,5.0,9.0,21.0,0.0,5.0,2.0,15.0,16.0,3.0,5.0,7.0,0.4,0.2222222222222222,0.2,0.14285714285714285,[1 0 0]
2015,17,Goiás,Atlético-MG,0.0,0.0,2,10.0,0.0,4.0,6.0,18.0,8.0,2.0,4.0,10.0,8.0,0.0,2.0,3.0,14.0,10.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,17,Avaí,Fluminense,1.0,0.0,1,11.0,0.0,2.0,3.0,11.0,14.0,2.0,2.0,5.0,11.0,0.0,2.0,8.0,4.0,11.0,2.0,2.0,10.0,0.5,0.2,0.0,0.0,[1 0 0]
2015,17,Chapecoense,Figueirense,2.0,2.0,2,10.0,1.0,0.0,3.0,11.0,19.0,1.0,2.0,5.0,19.0,1.0,4.0,4.0,14.0,13.0,1.0,5.0,9.0,1.0,0.4,0.4,0.2222222222222222,[0 1 0]
2015,17,Grêmio,Internacional,5.0,0.0,1,11.0,0.0,3.0,4.0,14.0,16.0,2.0,5.0,9.0,16.0,1.0,2.0,6.0,16.0,12.0,4.0,3.0,9.0,1.0,0.5555555555555556,0.0,0.0,[1 0 0]
2015,17,Santos,Coritiba,3.0,0.0,1,14.0,1.0,2.0,3.0,19.0,11.0,1.0,3.0,6.0,11.0,0.0,2.0,4.0,8.0,15.0,4.0,2.0,6.0,1.0,0.5,0.0,0.0,[1 0 0]
2015,18,Flamengo,Atlético-PR,3.0,2.0,1,14.0,0.0,3.0,2.0,10.0,11.0,2.0,3.0,5.0,12.0,0.0,1.0,3.0,8.0,16.0,3.0,2.0,5.0,1.0,0.6,1.0,0.4,[1 0 0]
2015,18,Coritiba,Palmeiras,2.0,1.0,1,9.0,0.0,3.0,3.0,6.0,11.0,3.0,3.0,6.0,11.0,0.0,4.0,1.0,12.0,10.0,1.0,4.0,5.0,0.6666666666666666,0.3333333333333333,0.25,0.2,[1 0 0]
2015,18,Ponte Preta,Avaí,2.0,0.0,1,5.0,0.0,2.0,7.0,6.0,12.0,1.0,2.0,9.0,12.0,0.0,1.0,3.0,10.0,6.0,1.0,1.0,4.0,1.0,0.2222222222222222,0.0,0.0,[1 0 0]
2015,18,Goiás,Chapecoense,0.0,0.0,2,15.0,0.0,5.0,7.0,18.0,6.0,1.0,5.0,12.0,5.0,0.0,0.0,2.0,17.0,14.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,18,Santos,Vasco,1.0,0.0,1,22.0,0.0,6.0,5.0,13.0,11.0,3.0,6.0,11.0,11.0,0.0,1.0,5.0,24.0,22.0,4.0,1.0,6.0,0.16666666666666666,0.09090909090909091,0.0,0.0,[1 0 0]
2015,18,Joinville,Cruzeiro,3.0,0.0,1,7.0,0.0,3.0,4.0,18.0,10.0,1.0,3.0,7.0,10.0,0.0,2.0,2.0,13.0,7.0,2.0,2.0,4.0,1.0,0.42857142857142855,0.0,0.0,[1 0 0]
2015,18,Atlético-MG,Grêmio,0.0,2.0,3,9.0,1.0,4.0,9.0,9.0,10.0,2.0,5.0,14.0,10.0,0.0,1.0,5.0,7.0,11.0,2.0,2.0,7.0,0.0,0.0,1.0,0.2857142857142857,[0 0 1]
2015,18,Corinthians,Sport,4.0,3.0,1,6.0,0.0,4.0,6.0,10.0,11.0,2.0,4.0,10.0,11.0,0.0,2.0,3.0,7.0,8.0,1.0,3.0,6.0,1.0,0.4,1.0,0.5,[1 0 0]
2015,18,Internacional,Fluminense,1.0,0.0,1,14.0,0.0,7.0,8.0,8.0,19.0,6.0,7.0,15.0,19.0,0.0,1.0,3.0,16.0,14.0,3.0,1.0,4.0,0.14285714285714285,0.06666666666666667,0.0,0.0,[1 0 0]
2015,18,Figueirense,São Paulo,0.0,2.0,3,19.0,0.0,5.0,8.0,12.0,18.0,3.0,5.0,13.0,17.0,0.0,1.0,2.0,11.0,20.0,4.0,2.0,4.0,0.0,0.0,1.0,0.5,[0 0 1]
2015,19,Palmeiras,Flamengo,4.0,2.0,1,14.0,0.0,1.0,5.0,15.0,16.0,2.0,4.0,9.0,15.0,1.0,6.0,8.0,7.0,15.0,2.0,7.0,15.0,1.0,0.4444444444444444,0.2857142857142857,0.13333333333333333,[1 0 0]
2015,19,Fluminense,Figueirense,2.0,1.0,1,17.0,0.0,4.0,8.0,17.0,14.0,1.0,4.0,12.0,12.0,0.0,0.0,3.0,7.0,18.0,1.0,1.0,4.0,0.5,0.16666666666666666,1.0,0.25,[1 0 0]
2015,19,Cruzeiro,Internacional,0.0,0.0,2,21.0,0.0,3.0,8.0,17.0,12.0,2.0,3.0,11.0,13.0,0.0,3.0,3.0,19.0,22.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,19,Avaí,Corinthians,1.0,2.0,3,6.0,1.0,5.0,2.0,13.0,15.0,0.0,6.0,8.0,14.0,0.0,2.0,3.0,18.0,7.0,1.0,2.0,5.0,0.16666666666666666,0.125,1.0,0.4,[0 0 1]
2015,19,Sport,Ponte Preta,1.0,1.0,2,13.0,0.0,2.0,3.0,12.0,7.0,0.0,2.0,5.0,6.0,0.0,3.0,5.0,12.0,16.0,0.0,3.0,8.0,0.5,0.2,0.3333333333333333,0.125,[0 1 0]
2015,19,Vasco,Coritiba,0.0,1.0,3,17.0,0.0,7.0,11.0,14.0,12.0,3.0,7.0,18.0,11.0,0.0,2.0,5.0,16.0,19.0,1.0,2.0,7.0,0.0,0.0,0.5,0.14285714285714285,[0 0 1]
2015,19,Atlético-PR,Santos,0.0,0.0,2,13.0,0.0,4.0,6.0,13.0,10.0,1.0,4.0,10.0,7.0,1.0,2.0,3.0,2.0,12.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,19,Grêmio,Joinville,2.0,1.0,1,17.0,0.0,4.0,5.0,11.0,10.0,2.0,4.0,9.0,10.0,1.0,0.0,6.0,21.0,17.0,0.0,1.0,7.0,0.5,0.2222222222222222,1.0,0.14285714285714285,[1 0 0]
2015,19,Chapecoense,Atlético-MG,2.0,1.0,1,8.0,0.0,3.0,3.0,7.0,12.0,4.0,3.0,6.0,11.0,0.0,3.0,4.0,10.0,8.0,3.0,3.0,7.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.14285714285714285,[1 0 0]
2015,19,São Paulo,Goiás,0.0,3.0,3,3.0,0.0,2.0,2.0,15.0,4.0,1.0,2.0,4.0,4.0,0.0,5.0,2.0,20.0,3.0,0.0,5.0,7.0,0.0,0.0,0.6,0.42857142857142855,[0 0 1]
2015,20,Ponte Preta,Grêmio,0.0,0.0,2,12.0,2.0,8.0,10.0,17.0,11.0,1.0,10.0,20.0,12.0,0.0,0.0,2.0,8.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,20,Coritiba,Chapecoense,1.0,0.0,1,17.0,0.0,2.0,5.0,13.0,18.0,3.0,2.0,7.0,17.0,0.0,3.0,6.0,18.0,17.0,3.0,3.0,9.0,0.5,0.14285714285714285,0.0,0.0,[1 0 0]
2015,20,Corinthians,Cruzeiro,3.0,0.0,1,5.0,0.0,1.0,6.0,17.0,10.0,2.0,3.0,9.0,9.0,0.0,2.0,6.0,11.0,6.0,1.0,2.0,8.0,1.0,0.3333333333333333,0.0,0.0,[1 0 0]
2015,20,Joinville,Fluminense,2.0,1.0,1,15.0,0.0,3.0,4.0,7.0,23.0,3.0,3.0,7.0,25.0,0.0,9.0,4.0,18.0,14.0,2.0,9.0,13.0,0.6666666666666666,0.2857142857142857,0.1111111111111111,0.07692307692307693,[1 0 0]
2015,20,Flamengo,São Paulo,2.0,1.0,1,15.0,0.0,5.0,9.0,14.0,25.0,4.0,5.0,14.0,22.0,0.0,2.0,3.0,12.0,15.0,2.0,2.0,5.0,0.4,0.14285714285714285,0.5,0.2,[1 0 0]
2015,20,Internacional,Atlético-PR,2.0,0.0,1,14.0,1.0,5.0,4.0,9.0,9.0,1.0,6.0,10.0,7.0,0.0,3.0,2.0,10.0,14.0,3.0,3.0,5.0,0.3333333333333333,0.2,0.0,0.0,[1 0 0]
2015,20,Goiás,Vasco,3.0,0.0,1,12.0,1.0,3.0,6.0,11.0,16.0,3.0,4.0,10.0,15.0,0.0,2.0,3.0,11.0,12.0,2.0,2.0,5.0,0.75,0.3,0.0,0.0,[1 0 0]
2015,20,Santos,Avaí,5.0,2.0,1,12.0,1.0,3.0,1.0,15.0,14.0,1.0,5.0,6.0,12.0,1.0,1.0,5.0,7.0,12.0,3.0,2.0,7.0,1.0,0.8333333333333334,1.0,0.2857142857142857,[1 0 0]
2015,20,Atlético-MG,Palmeiras,2.0,1.0,1,11.0,0.0,0.0,8.0,14.0,10.0,1.0,2.0,10.0,11.0,0.0,2.0,5.0,11.0,12.0,3.0,2.0,7.0,1.0,0.2,0.5,0.14285714285714285,[1 0 0]
2015,20,Figueirense,Sport,2.0,1.0,1,12.0,0.0,3.0,3.0,9.0,20.0,1.0,3.0,6.0,20.0,0.0,2.0,3.0,7.0,13.0,3.0,2.0,5.0,0.6666666666666666,0.3333333333333333,0.5,0.2,[1 0 0]
2015,21,Avaí,Internacional,3.0,0.0,1,10.0,1.0,2.0,4.0,14.0,14.0,2.0,3.0,7.0,14.0,1.0,4.0,7.0,15.0,12.0,2.0,5.0,12.0,1.0,0.42857142857142855,0.0,0.0,[1 0 0]
2015,21,Grêmio,Coritiba,0.0,0.0,2,12.0,1.0,2.0,7.0,14.0,13.0,5.0,3.0,10.0,13.0,0.0,4.0,3.0,21.0,13.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,21,Fluminense,Atlético-MG,1.0,2.0,3,13.0,1.0,4.0,6.0,7.0,22.0,3.0,5.0,11.0,23.0,0.0,3.0,8.0,2.0,15.0,4.0,3.0,11.0,0.2,0.09090909090909091,0.6666666666666666,0.18181818181818182,[0 0 1]
2015,21,Sport,Flamengo,0.0,1.0,3,16.0,1.0,2.0,5.0,14.0,6.0,1.0,3.0,8.0,6.0,0.0,3.0,5.0,11.0,19.0,5.0,3.0,8.0,0.0,0.0,0.3333333333333333,0.125,[0 0 1]
2015,21,Chapecoense,Corinthians,1.0,3.0,3,9.0,0.0,5.0,4.0,14.0,14.0,2.0,5.0,9.0,14.0,1.0,3.0,2.0,14.0,10.0,3.0,4.0,6.0,0.2,0.1111111111111111,0.75,0.5,[0 0 1]
2015,21,Palmeiras,Joinville,3.0,2.0,1,17.0,1.0,4.0,4.0,23.0,9.0,0.0,5.0,9.0,9.0,0.0,3.0,2.0,14.0,17.0,3.0,3.0,5.0,0.6,0.3333333333333333,0.6666666666666666,0.4,[1 0 0]
2015,21,Vasco,Figueirense,0.0,1.0,3,19.0,0.0,6.0,8.0,14.0,11.0,2.0,6.0,14.0,11.0,0.0,1.0,7.0,10.0,20.0,4.0,1.0,8.0,0.0,0.0,1.0,0.125,[0 0 1]
2015,21,Cruzeiro,Santos,0.0,1.0,3,9.0,0.0,3.0,9.0,8.0,17.0,2.0,3.0,12.0,16.0,0.0,0.0,2.0,13.0,11.0,2.0,1.0,3.0,0.0,0.0,1.0,0.3333333333333333,[0 0 1]
2015,21,Atlético-PR,Goiás,3.0,0.0,1,13.0,0.0,5.0,6.0,15.0,12.0,1.0,5.0,11.0,12.0,0.0,1.0,5.0,10.0,13.0,3.0,1.0,6.0,0.6,0.2727272727272727,0.0,0.0,[1 0 0]
2015,21,São Paulo,Ponte Preta,3.0,0.0,1,11.0,1.0,6.0,5.0,20.0,16.0,4.0,7.0,12.0,16.0,0.0,9.0,9.0,14.0,11.0,0.0,9.0,18.0,0.42857142857142855,0.25,0.0,0.0,[1 0 0]
2015,22,Internacional,Vasco,6.0,0.0,1,9.0,0.0,2.0,2.0,9.0,22.0,3.0,6.0,8.0,22.0,0.0,3.0,1.0,5.0,10.0,1.0,3.0,4.0,1.0,0.75,0.0,0.0,[1 0 0]
2015,22,Joinville,São Paulo,0.0,0.0,2,13.0,2.0,2.0,10.0,19.0,23.0,4.0,4.0,14.0,20.0,1.0,3.0,2.0,22.0,14.0,5.0,4.0,6.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,22,Santos,Chapecoense,3.0,1.0,1,11.0,0.0,3.0,6.0,8.0,16.0,0.0,3.0,9.0,16.0,0.0,3.0,5.0,15.0,12.0,1.0,3.0,8.0,1.0,0.3333333333333333,0.3333333333333333,0.125,[1 0 0]
2015,22,Ponte Preta,Cruzeiro,1.0,2.0,3,23.0,0.0,1.0,4.0,10.0,19.0,2.0,1.0,5.0,16.0,0.0,5.0,3.0,9.0,22.0,5.0,5.0,8.0,1.0,0.2,0.4,0.25,[0 0 1]
2015,22,Flamengo,Avaí,3.0,0.0,1,16.0,0.0,1.0,2.0,14.0,14.0,1.0,3.0,5.0,13.0,1.0,5.0,7.0,14.0,17.0,4.0,6.0,13.0,1.0,0.6,0.0,0.0,[1 0 0]
2015,22,Atlético-MG,Atlético-PR,0.0,1.0,3,12.0,0.0,6.0,6.0,14.0,15.0,4.0,6.0,12.0,13.0,0.0,4.0,5.0,13.0,12.0,4.0,4.0,9.0,0.0,0.0,0.25,0.1111111111111111,[0 0 1]
2015,22,Figueirense,Grêmio,0.0,2.0,3,7.0,0.0,4.0,7.0,10.0,14.0,4.0,4.0,11.0,12.0,0.0,1.0,2.0,12.0,8.0,4.0,2.0,4.0,0.0,0.0,1.0,0.5,[0 0 1]
2015,22,Corinthians,Fluminense,2.0,0.0,1,11.0,0.0,6.0,2.0,13.0,11.0,0.0,6.0,8.0,10.0,0.0,1.0,6.0,15.0,11.0,3.0,1.0,7.0,0.3333333333333333,0.25,0.0,0.0,[1 0 0]
2015,22,Coritiba,Sport,0.0,0.0,2,12.0,0.0,3.0,2.0,7.0,16.0,2.0,3.0,5.0,15.0,1.0,4.0,4.0,13.0,14.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,22,Goiás,Palmeiras,1.0,0.0,1,14.0,1.0,3.0,3.0,11.0,11.0,2.0,4.0,7.0,11.0,0.0,5.0,6.0,21.0,14.0,3.0,5.0,11.0,0.25,0.14285714285714285,0.0,0.0,[1 0 0]
2015,23,Cruzeiro,Figueirense,5.0,1.0,1,15.0,0.0,3.0,7.0,19.0,14.0,0.0,5.0,12.0,14.0,0.0,0.0,1.0,13.0,15.0,4.0,1.0,2.0,1.0,0.4166666666666667,1.0,0.5,[1 0 0]
2015,23,Chapecoense,Ponte Preta,0.0,0.0,2,17.0,1.0,5.0,6.0,10.0,9.0,1.0,6.0,12.0,9.0,0.0,4.0,2.0,14.0,17.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,23,Palmeiras,Corinthians,3.0,3.0,2,14.0,0.0,7.0,5.0,16.0,20.0,6.0,7.0,12.0,20.0,0.0,4.0,2.0,11.0,14.0,3.0,4.0,6.0,0.42857142857142855,0.25,0.75,0.5,[0 1 0]
2015,23,Fluminense,Flamengo,1.0,3.0,3,24.0,0.0,1.0,3.0,14.0,13.0,6.0,1.0,4.0,12.0,0.0,6.0,4.0,12.0,24.0,5.0,6.0,10.0,1.0,0.25,0.5,0.3,[0 0 1]
2015,23,Grêmio,Goiás,2.0,1.0,1,12.0,0.0,4.0,6.0,14.0,13.0,2.0,4.0,10.0,13.0,0.0,4.0,1.0,22.0,12.0,3.0,4.0,5.0,0.5,0.2,0.25,0.2,[1 0 0]
2015,23,Avaí,Coritiba,0.0,2.0,3,21.0,1.0,3.0,8.0,10.0,16.0,2.0,4.0,12.0,17.0,0.0,3.0,3.0,14.0,22.0,4.0,3.0,6.0,0.0,0.0,0.6666666666666666,0.3333333333333333,[0 0 1]
2015,23,Sport,Santos,1.0,1.0,2,9.0,1.0,1.0,4.0,12.0,9.0,1.0,2.0,6.0,8.0,0.0,5.0,5.0,14.0,9.0,0.0,5.0,10.0,0.5,0.16666666666666666,0.2,0.1,[0 1 0]
2015,23,São Paulo,Internacional,2.0,0.0,1,10.0,0.0,1.0,8.0,20.0,9.0,0.0,2.0,10.0,9.0,0.0,2.0,2.0,12.0,10.0,0.0,2.0,4.0,1.0,0.2,0.0,0.0,[1 0 0]
2015,23,Vasco,Atlético-MG,1.0,2.0,3,15.0,0.0,2.0,7.0,13.0,19.0,2.0,2.0,9.0,18.0,0.0,2.0,0.0,6.0,16.0,2.0,2.0,2.0,0.5,0.1111111111111111,1.0,1.0,[0 0 1]
2015,23,Atlético-PR,Joinville,0.0,0.0,2,16.0,0.0,1.0,8.0,5.0,14.0,4.0,1.0,9.0,14.0,0.0,3.0,2.0,11.0,15.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,24,Internacional,Palmeiras,1.0,0.0,1,21.0,0.0,1.0,4.0,9.0,20.0,5.0,1.0,5.0,20.0,0.0,4.0,2.0,10.0,23.0,2.0,4.0,6.0,1.0,0.2,0.0,0.0,[1 0 0]
2015,24,Atlético-MG,Avaí,2.0,0.0,1,15.0,0.0,2.0,1.0,19.0,17.0,3.0,2.0,3.0,16.0,0.0,2.0,6.0,11.0,16.0,3.0,2.0,8.0,1.0,0.6666666666666666,0.0,0.0,[1 0 0]
2015,24,Ponte Preta,Vasco,0.0,1.0,3,21.0,0.0,4.0,3.0,13.0,19.0,2.0,4.0,7.0,18.0,1.0,2.0,6.0,10.0,23.0,1.0,3.0,9.0,0.0,0.0,0.3333333333333333,0.1111111111111111,[0 0 1]
2015,24,Goiás,Sport,1.0,0.0,1,6.0,1.0,6.0,6.0,15.0,8.0,3.0,7.0,13.0,8.0,0.0,4.0,3.0,14.0,6.0,1.0,4.0,7.0,0.14285714285714285,0.07692307692307693,0.0,0.0,[1 0 0]
2015,24,Figueirense,Atlético-PR,1.0,1.0,2,8.0,0.0,3.0,5.0,20.0,7.0,2.0,3.0,8.0,7.0,0.0,5.0,5.0,16.0,8.0,2.0,5.0,10.0,0.3333333333333333,0.125,0.2,0.1,[0 1 0]
2015,24,Joinville,Chapecoense,0.0,0.0,2,7.0,0.0,3.0,4.0,4.0,13.0,4.0,3.0,7.0,12.0,0.0,0.0,4.0,6.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,[0 1 0]
2015,24,Flamengo,Cruzeiro,2.0,0.0,1,9.0,0.0,1.0,4.0,8.0,18.0,3.0,2.0,6.0,17.0,0.0,2.0,5.0,11.0,9.0,3.0,2.0,7.0,1.0,0.3333333333333333,0.0,0.0,[1 0 0]
2015,24,Corinthians,Grêmio,1.0,1.0,2,5.0,0.0,4.0,5.0,7.0,6.0,0.0,4.0,9.0,7.0,0.0,1.0,8.0,8.0,6.0,3.0,1.0,9.0,0.25,0.1111111111111111,1.0,0.1111111111111111,[0 1 0]
2015,24,Santos,São Paulo,3.0,0.0,1,8.0,0.0,5.0,3.0,19.0,11.0,1.0,5.0,8.0,11.0,1.0,1.0,7.0,19.0,8.0,1.0,2.0,9.0,0.6,0.375,0.0,0.0,[1 0 0]
2015,24,Coritiba,Fluminense,1.0,1.0,2,23.0,1.0,2.0,4.0,12.0,12.0,1.0,3.0,7.0,7.0,0.0,4.0,5.0,23.0,23.0,4.0,4.0,9.0,0.3333333333333333,0.14285714285714285,0.25,0.1111111111111111,[0 1 0]
2015,25,Corinthians,Joinville,3.0,0.0,1,16.0,0.0,1.0,4.0,10.0,9.0,0.0,3.0,7.0,7.0,0.0,4.0,0.0,18.0,18.0,1.0,4.0,4.0,1.0,0.42857142857142855,0.0,0.0,[1 0 0]
2015,25,Ponte Preta,Santos,3.0,1.0,1,13.0,1.0,4.0,6.0,16.0,21.0,5.0,5.0,11.0,20.0,1.0,9.0,4.0,10.0,14.0,2.0,10.0,14.0,0.6,0.2727272727272727,0.1,0.07142857142857142,[1 0 0]
2015,25,Vasco,Atlético-PR,2.0,0.0,1,19.0,0.0,5.0,4.0,14.0,16.0,2.0,5.0,9.0,16.0,0.0,5.0,9.0,8.0,19.0,2.0,5.0,14.0,0.4,0.2222222222222222,0.0,0.0,[1 0 0]
2015,25,Grêmio,São Paulo,1.0,2.0,3,11.0,0.0,4.0,1.0,18.0,11.0,3.0,4.0,5.0,11.0,0.0,4.0,6.0,24.0,12.0,3.0,4.0,10.0,0.25,0.2,0.5,0.2,[0 0 1]
2015,25,Cruzeiro,Atlético-MG,1.0,1.0,2,13.0,0.0,2.0,4.0,20.0,17.0,2.0,2.0,6.0,15.0,0.0,5.0,9.0,6.0,15.0,5.0,5.0,14.0,0.5,0.16666666666666666,0.2,0.07142857142857142,[0 1 0]
2015,25,Chapecoense,Flamengo,1.0,3.0,3,13.0,0.0,3.0,7.0,12.0,12.0,2.0,3.0,10.0,11.0,0.0,3.0,2.0,19.0,13.0,1.0,3.0,5.0,0.3333333333333333,0.1,1.0,0.6,[0 0 1]
2015,25,Coritiba,Internacional,0.0,1.0,3,24.0,0.0,6.0,10.0,12.0,13.0,4.0,6.0,16.0,13.0,0.0,2.0,3.0,12.0,25.0,7.0,2.0,5.0,0.0,0.0,0.5,0.2,[0 0 1]
2015,25,Avaí,Goiás,2.0,1.0,1,19.0,0.0,4.0,2.0,15.0,17.0,2.0,4.0,6.0,15.0,0.0,3.0,3.0,11.0,19.0,2.0,3.0,6.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,[1 0 0]
2015,25,Sport,Fluminense,1.0,0.0,1,16.0,0.0,1.0,2.0,5.0,19.0,2.0,1.0,3.0,18.0,0.0,2.0,5.0,11.0,17.0,3.0,2.0,7.0,1.0,0.3333333333333333,0.0,0.0,[1 0 0]
